zone_id,week_start,risk_score_0_100,risk_bin,scored_utc
zone_1,2025-03-29,97.97131,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-04-05,98.01216,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-04-12,98.00826,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-04-19,98.01171,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-04-26,97.97849,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-05-03,98.002945,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-05-10,98.02473,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-05-17,98.09464,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-05-24,98.00488,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-05-31,97.97897,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-06-07,97.97453,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-06-14,97.97034,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-06-21,97.91653,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-06-28,97.980576,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-07-05,77.20848,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-07-12,98.14436,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-07-19,97.68059,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-07-26,82.30373,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-08-02,79.32925,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-08-09,69.452286,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-08-16,93.3653,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-08-23,88.88201,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-08-30,70.53629,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-09-06,60.102238,medium,2026-04-25T20:02:39.788341+00:00
zone_1,2025-09-13,76.85764,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-09-20,73.502,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-09-27,78.62825,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-10-04,76.8987,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-10-11,73.621,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-10-18,92.01366,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-10-25,68.006256,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-11-01,89.11724,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-11-08,76.5172,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-11-15,70.03075,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-11-22,95.8735,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-11-29,92.96428,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-12-06,97.77735,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-12-13,97.981705,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-12-20,97.84857,high,2026-04-25T20:02:39.788341+00:00
zone_1,2025-12-27,87.56067,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-01-03,97.85011,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-01-10,98.122246,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-01-17,98.060455,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-01-24,98.01487,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-01-31,94.888695,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-02-07,98.00443,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-02-14,97.99285,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-02-21,97.91137,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-02-28,98.015625,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-03-07,98.04134,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-03-14,97.97795,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-03-21,97.96843,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-03-28,97.589874,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-04-04,98.081696,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-04-11,98.016235,high,2026-04-25T20:02:39.788341+00:00
zone_1,2026-04-18,98.06597,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-03-02,98.02755,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-03-09,98.007126,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-03-16,97.981606,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-03-23,98.00225,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-03-30,97.99844,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-04-06,98.00206,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-04-13,97.98673,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-04-20,98.02977,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-04-27,98.034615,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-05-04,98.06311,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-05-11,98.05649,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-05-18,98.02373,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-05-25,97.99829,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-06-01,97.99217,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-06-08,98.02124,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-06-15,98.02892,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-06-22,98.05846,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-06-29,98.02245,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-07-06,98.02334,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-07-13,98.01689,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-07-20,98.109825,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-07-27,90.34971,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-08-03,80.18461,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-08-10,94.32011,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-08-17,77.67584,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-08-24,85.46298,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-08-31,80.56573,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-09-07,76.01771,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-09-14,77.481964,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-09-21,64.90338,medium,2026-04-25T20:02:39.788341+00:00
zone_10,2024-09-28,70.33604,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-10-05,85.438034,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-10-12,83.95438,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-10-19,83.83081,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-10-26,77.09825,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-11-02,97.97507,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-11-09,97.917046,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-11-16,97.92406,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-11-23,97.99698,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-11-30,86.02159,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-12-07,98.04454,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-12-14,97.886604,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-12-21,97.93569,high,2026-04-25T20:02:39.788341+00:00
zone_10,2024-12-28,98.04436,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-01-04,97.96165,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-01-11,98.018585,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-01-18,97.99454,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-01-25,97.998116,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-02-01,97.976944,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-02-08,97.98537,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-02-15,97.972855,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-02-22,97.99629,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-03-01,97.99117,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-03-08,97.89967,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-03-15,98.091125,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-03-22,97.99356,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-03-29,98.001434,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-04-05,98.0393,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-04-12,97.728714,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-04-19,98.01077,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-04-26,97.99938,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-05-03,97.98886,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-05-10,98.02964,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-05-17,97.976395,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-05-24,97.9968,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-05-31,98.009575,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-06-07,97.99226,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-06-14,98.02346,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-06-21,98.02385,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-06-28,98.02765,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-07-05,97.790634,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-07-12,98.13402,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-07-19,89.837715,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-07-26,98.107056,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-08-02,76.29653,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-08-09,87.70136,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-08-16,76.27282,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-08-23,86.55141,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-08-30,97.798096,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-09-06,78.02001,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-09-13,72.83973,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-09-20,89.839165,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-09-27,83.356674,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-10-04,85.78727,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-10-11,97.99372,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-10-18,77.61144,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-10-25,79.45348,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-11-01,97.99199,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-11-08,93.11824,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-11-15,96.55833,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-11-22,96.67932,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-11-29,95.93722,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-12-06,96.3206,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-12-13,95.84308,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-12-20,98.07314,high,2026-04-25T20:02:39.788341+00:00
zone_10,2025-12-27,98.09083,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-01-03,98.006966,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-01-10,97.96749,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-01-17,98.01055,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-01-24,98.00232,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-01-31,98.00154,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-02-07,96.92593,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-02-14,98.03066,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-02-21,97.97872,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-02-28,97.98936,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-03-07,98.02987,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-03-14,98.008835,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-03-21,97.99602,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-03-28,98.00621,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-04-04,98.00066,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-04-11,98.05806,high,2026-04-25T20:02:39.788341+00:00
zone_10,2026-04-18,97.989456,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-03-02,97.97332,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-03-09,98.02835,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-03-16,98.03024,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-03-23,97.16637,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-03-30,97.95688,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-04-06,98.00892,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-04-13,98.02654,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-04-20,97.96408,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-04-27,98.00085,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-05-04,97.99816,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-05-11,98.15159,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-05-18,98.00429,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-05-25,98.056915,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-06-01,97.97995,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-06-08,97.99602,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-06-15,97.90933,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-06-22,98.00504,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-06-29,97.94286,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-07-06,83.604256,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-07-13,78.781,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-07-20,80.58528,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-07-27,98.00148,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-08-03,76.73659,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-08-10,75.63446,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-08-17,84.96012,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-08-24,91.35418,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-08-31,73.991135,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-09-07,66.80566,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-09-14,72.3926,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-09-21,70.28214,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-09-28,61.500187,medium,2026-04-25T20:02:39.788341+00:00
zone_11,2024-10-05,72.45607,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-10-12,79.08678,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-10-19,80.93641,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-10-26,71.73055,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-11-02,81.10197,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-11-09,75.42454,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-11-16,67.79218,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-11-23,81.5374,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-11-30,75.66159,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-12-07,72.386604,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-12-14,97.81939,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-12-21,97.85049,high,2026-04-25T20:02:39.788341+00:00
zone_11,2024-12-28,94.35945,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-01-04,89.286644,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-01-11,94.32521,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-01-18,97.97212,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-01-25,87.44256,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-02-01,98.02766,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-02-08,98.00881,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-02-15,98.03689,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-02-22,98.19378,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-03-01,98.01441,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-03-08,98.06032,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-03-15,98.03065,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-03-22,98.01579,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-03-29,97.97988,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-04-05,97.93416,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-04-12,97.99819,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-04-19,97.98168,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-04-26,98.01391,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-05-03,98.032425,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-05-10,98.0372,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-05-17,98.095245,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-05-24,97.676895,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-05-31,98.03399,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-06-07,96.82595,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-06-14,97.77138,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-06-21,98.053635,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-06-28,97.9413,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-07-05,72.981575,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-07-12,94.43275,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-07-19,78.34871,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-07-26,95.343094,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-08-02,82.868935,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-08-09,67.62886,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-08-16,69.8433,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-08-23,74.98842,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-08-30,75.655014,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-09-06,58.94726,medium,2026-04-25T20:02:39.788341+00:00
zone_11,2025-09-13,72.89855,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-09-20,55.669254,medium,2026-04-25T20:02:39.788341+00:00
zone_11,2025-09-27,59.25706,medium,2026-04-25T20:02:39.788341+00:00
zone_11,2025-10-04,66.32574,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-10-11,79.465385,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-10-18,76.85216,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-10-25,67.35162,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-11-01,71.38939,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-11-08,76.346115,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-11-15,87.578384,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-11-22,76.07182,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-11-29,88.66969,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-12-06,79.18113,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-12-13,94.20675,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-12-20,96.50293,high,2026-04-25T20:02:39.788341+00:00
zone_11,2025-12-27,96.18874,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-01-03,96.42709,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-01-10,95.272316,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-01-17,95.251686,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-01-24,93.96225,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-01-31,98.1126,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-02-07,98.03413,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-02-14,97.99121,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-02-21,98.043365,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-02-28,98.05211,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-03-07,97.859024,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-03-14,98.04411,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-03-21,98.02234,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-03-28,98.0609,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-04-04,96.990326,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-04-11,98.06826,high,2026-04-25T20:02:39.788341+00:00
zone_11,2026-04-18,98.006935,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-03-02,98.00791,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-03-09,97.98259,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-03-16,98.01,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-03-23,98.00112,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-03-30,97.97177,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-04-06,98.03638,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-04-13,98.01915,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-04-20,98.01016,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-04-27,97.97613,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-05-04,97.90609,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-05-11,97.98893,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-05-18,97.99047,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-05-25,98.01032,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-06-01,98.032974,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-06-08,97.90071,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-06-15,98.07721,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-06-22,98.01649,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-06-29,98.01299,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-07-06,97.775475,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-07-13,83.622536,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-07-20,97.65661,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-07-27,98.05431,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-08-03,75.73293,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-08-10,67.74776,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-08-17,78.3247,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-08-24,82.19139,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-08-31,78.18,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-09-07,81.82729,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-09-14,68.45401,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-09-21,80.33898,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-09-28,77.336044,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-10-05,72.966286,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-10-12,58.071663,medium,2026-04-25T20:02:39.788341+00:00
zone_12,2024-10-19,83.435974,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-10-26,74.510895,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-11-02,82.27795,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-11-09,90.32342,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-11-16,87.54542,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-11-23,97.91093,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-11-30,88.77215,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-12-07,98.02012,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-12-14,98.091194,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-12-21,92.03448,high,2026-04-25T20:02:39.788341+00:00
zone_12,2024-12-28,98.05293,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-01-04,98.05034,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-01-11,98.0515,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-01-18,97.67678,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-01-25,97.99321,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-02-01,97.99308,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-02-08,98.00152,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-02-15,97.9985,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-02-22,98.013016,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-03-01,98.0187,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-03-08,97.999374,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-03-15,98.01089,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-03-22,98.00448,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-03-29,98.01742,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-04-05,97.9969,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-04-12,98.06198,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-04-19,98.00042,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-04-26,98.00451,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-05-03,98.02789,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-05-10,98.04609,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-05-17,98.00157,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-05-24,97.95617,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-05-31,98.00105,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-06-07,98.0408,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-06-14,98.02955,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-06-21,97.94696,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-06-28,97.96884,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-07-05,87.99469,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-07-12,94.75198,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-07-19,97.52525,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-07-26,97.99085,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-08-02,82.97282,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-08-09,91.78697,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-08-16,67.29054,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-08-23,92.77711,high,2026-04-25T20:02:39.788341+00:00
